,userID,tag,tag_num,content,date,year,label,gender_female,gender_lgbt,pubertal_development,sexual_harrasment,appearance_object,appearance_animal,attitude,shame,mother,label_ver2
242,woaifafewen,→,0,肌肌丟20而已 另一個瘦皮猴噴50公尺,09/20,2022,2,0,0,0,0,0,1,0,0,0,2
243,DASHOCK,推,2,推高手,12/07,2021,0,0,0,1,0,0,0,0,0,0,0
244,EGOiST40,→,0,放爛掉的食物=恐嚇，肥婆整天造謠製造,09/14,2022,1,0,0,0,0,0,0,1,0,0,1
245,chachayu,噓,1,不可憐到處認識2300萬違法不要怕,12/07,2021,0,0,0,0,0,0,0,0,0,0,0
246,brucielu95,→,0,龍妹吃殺蟲劑自殺吧 不要噁心我,09/08,2022,1,0,0,0,0,0,1,1,0,0,1
247,sanshin,推,2,還好我是因為種族是豬才胖，不是因為懶,09/18,2021,1,0,0,0,0,0,1,1,0,0,1
248,AngeLucifer,推,2,自己愛選綠共 跟當年紅共一樣 同文同,12/04,2021,0,0,0,0,0,0,0,0,0,0,0
249,shi21,推,2,時空背景不同,12/13,2021,0,0,0,0,0,0,0,0,0,0,0
250,littlelaba,推,2,這次挺小胖 真他媽醜到極致,04/09,2022,0,0,0,0,0,0,0,1,0,0,0
251,imurs2,→,0,叫我幫他買煙來=.=,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
252,teiamatozero,→,0,都是阿共的陰毛啦,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
253,kl50365,推,2,我是建商就加價賣,12/08,2021,0,0,0,0,0,0,0,0,0,0,0
254,funnily,推,2,透天老屋想重蓋應該可以考慮?,12/09,2021,0,0,0,0,0,0,0,1,0,0,0
255,bla,推,2,不要再用科技海綿這種會造成塑膠微粒的東西,12/06,2021,0,0,0,0,0,1,0,0,0,0,0
256,isare,推,2,宅宅 胖胖,10/02,2022,1,0,0,0,0,0,0,1,0,0,1
257,liuyc888,→,0,曾經的網軍領350萬當總經理去了,12/13,2021,0,0,0,0,0,0,0,0,0,0,0
258,Oldfather75,推,2,又胖又醜的側翼仔 可以不要一直貼嗎,09/03,2022,1,0,0,0,0,0,0,1,0,0,1
259,for40255,噓,1,金小胖的頭也很醜 能拆了嗎？,04/09,2022,0,0,0,0,0,0,0,0,0,0,0
260,searchmark,→,0,瘦皮猴,07/24,2022,2,0,0,0,0,0,1,0,0,0,2
261,azt911231,噓,1,～～～我投小妹哥和狐醜大將軍，請大家支持肥宅～～～,02/11,2015,1,0,0,0,0,0,0,1,0,0,1
262,sean5236921,→,0,又肥又醜^_^,08/29,2022,1,0,0,0,0,0,0,1,0,0,1
263,obovqq,推,2,閉嘴肥婆☺,05/14,2022,1,0,0,0,0,0,0,1,0,0,1
264,bathilda,→,0,沒奶子沒屁股腿短，怎麼練？？？,08/27,2021,2,0,0,1,0,0,0,1,0,0,2
265,xhunter1374,推,2,一堆扁奶台女在忌妒,01/05,2022,2,0,0,0,1,0,0,1,0,0,2
266,greensaru,→,0,肥宅肚,04/27,2022,1,0,0,1,0,0,0,1,0,0,1
267,yuanee,噓,1,太胖太瘦太高太矮的 有一點警察覺得不正常,10/28,2021,0,0,0,0,0,0,0,1,0,0,0
268,loveapple33,推,2,對政府不信任啊，萊豬也是不信政府能,12/09,2021,0,0,0,0,0,0,0,0,0,0,0
269,hihimen,→,0,因為民進黨本質就是這樣呀,12/06,2021,0,0,0,0,0,0,0,0,0,0,0
270,lazack,噓,1,這他媽真的有夠自爽 台灣滿街都是仿日本,12/13,2021,0,0,0,0,0,0,0,0,0,0,0
271,Burney000000,推,2,神豬的神可不是胖的意思,03/27,2022,1,0,0,0,0,0,1,1,0,0,1
272,ComeThrough,噓,1,肥婆,01/07,2022,1,0,0,0,0,0,0,1,0,0,1
273,kimono1022,→,0,但這說腿粗有肚滿無言的,02/20,2022,1,0,0,1,0,0,0,1,0,0,1
274,wujet09100,推,2,怕沒疫苗而已,12/07,2021,0,0,0,0,0,0,0,0,0,0,0
275,zhttp,→,0,改來改去 一直都是改來改去 不然那些學者官,12/10,2021,0,0,0,0,0,0,0,0,0,0,0
276,morgen,推,2,正妹大便是侵占唷，如果是恐龍妹大便，恭,11/07,2021,1,0,0,0,0,0,1,0,0,0,1
277,aggressorX,噓,1,四個輪子還想走人行道 滾去下面好ㄇ,12/07,2021,0,0,0,0,0,0,0,0,0,1,0
278,SkyShih,→,0,小腿粗,11/13,2022,2,0,0,1,0,0,0,1,0,0,2
279,NTJL,→,0,帥哥團通常沒肥宅 胖子倒是有,01/08,2022,1,0,0,0,0,0,0,1,0,0,1
280,ghgn,推,2,因為台灣駕照是用雞腿換得,12/13,2021,0,0,0,1,0,0,0,0,0,0,0
281,hfptt,→,0,下，凡是生的都愛吃,12/13,2021,0,0,0,0,0,0,0,0,0,0,0
282,teleportcat,推,2,肥肚可愛 婆爆,05/17,2022,1,0,0,1,0,0,0,1,0,0,1
283,Albert666,推,2,謝謝,12/10,2021,0,0,0,0,0,0,0,0,0,0,0
284,mopepe5566,推,2,九成龍妹，有什麼好期待,10/10,2022,1,0,0,0,0,0,1,0,0,0,1
285,Antia691,→,0,會生；等她變成母豬老肥婆開始發臭還是,01/31,2022,1,0,0,0,0,0,1,1,0,0,1
286,gem810611,推,2,太瘦了 都骨頭 吃胖一點比較好抱,10/30,2021,2,0,0,0,0,1,0,1,0,0,2
287,Vampire1472,推,2,雖然不是我,12/13,2021,0,0,0,0,0,0,0,0,0,0,0
288,KadourZiani,噓,1,說太瘦會撞到骨頭得是老二太短吧。目,08/12,2022,2,0,0,0,0,1,0,1,0,0,2
289,time3Q,推,2,可以比習近平更醜更肥更噁心 金小胖4Ni？,07/04,2022,0,0,0,0,0,0,0,0,0,0,0
290,itas,推,2,嚇死人ㄌ,12/06,2021,0,0,0,0,0,0,0,0,1,0,0
291,henry55566,噓,1,真的不用跟垃圾拌嘴,12/03,2021,0,0,0,0,0,0,0,0,1,0,0
292,XXXXSOW,噓,1,支那肥婆,04/08,2022,1,0,0,0,0,0,0,1,0,0,1
293,AustinRivers,推,2,迴力鏢超好笑,12/12,2021,0,0,0,0,0,0,0,0,0,0,0
294,sonny044,推,2,這是辣台派錄取標準嗎 一定要不倫一下？,12/07,2021,0,0,0,0,0,0,0,0,0,0,0
295,james732,→,0,去肛死那個肥婆房東,06/30,2022,1,0,0,0,1,0,0,1,1,0,1
296,koromo1991,→,0,你說矮矮胖胖聲音很尖細那個喔,12/06,2021,1,0,0,0,0,0,0,1,0,0,1
297,purplebfly,→,0,"吃胖的IDF,醜死了",08/18,2022,1,0,0,0,0,0,0,1,1,0,1
298,feichai5566,→,0,話沒有漲太兇吧,12/11,2021,0,0,0,0,0,0,0,0,0,0,0
299,The4sakenOne,→,0,就國外疫苗,12/07,2021,0,0,0,0,0,0,0,0,0,0,0
300,mikiworldpea,推,2,肥肚肚,06/20,2022,0,0,0,1,0,0,0,1,0,0,0
301,anly888,→,0,讓牠執行天性,12/06,2021,0,0,0,0,0,0,0,0,0,0,0
302,Win7,噓,1,豬胖還可以賣個好價錢，人胖是能拿來賣嗎？,04/08,2022,1,0,0,0,0,0,1,1,0,0,1
303,MeeToo,推,2,沒名字沒圖片 其實是自介,12/08,2021,0,0,0,0,0,0,0,0,0,0,0
304,midnight9,→,0,一席立委都沒有  連側翼都不如,12/13,2021,0,0,0,0,0,0,0,0,0,0,0
305,hw1,→,0,就靠各位肥肚大叔了,02/17,2022,1,0,0,1,0,0,0,1,0,0,1
306,wushwush,→,0,笨的矮的胖的凸的邋遢的課不課？,09/26,2021,1,0,0,0,0,0,0,1,0,0,1
307,s860134,噓,1,你都知道他政商關係良好還期待檢調 邏輯?,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
308,denyy555,推,2,蔡英文只剩一些法官未控制，綠共走私菸,12/03,2021,0,0,0,0,0,0,0,0,0,0,0
309,Misscat16868,→,0,不是，我被肥婆附身時一天只吃一餐,04/04,2022,1,0,0,0,0,0,0,1,0,0,1
310,EXIONG,→,0,現在化妝技術高超 沒有醜女 只有胖女,07/10,2022,1,0,0,0,0,0,0,1,0,0,1
311,dbory,推,2,長得很普通ㄚ 就是阿宅只是不胖而已,01/17,2022,0,0,0,0,0,0,0,1,0,0,0
312,c24253994,→,0,矮醜窮肥大崩潰,11/18,2021,1,0,0,0,0,0,0,1,0,0,1
313,EGOiST40,噓,1,鳥仔腳又不好看==,08/15,2022,2,0,0,1,0,0,1,0,0,0,2
314,tim8177414,→,0,圖噁不噁你說的算喔？我就愛看肥婆啊,04/16,2022,1,0,0,0,0,0,0,1,0,0,1
315,bigwhite327,推,2,不想害肥宅更胖了,04/24,2022,1,0,0,0,0,0,0,1,0,0,1
316,YesNoter,噓,1,肥婆退散,12/16,2021,1,0,0,0,0,0,0,1,0,0,1
317,jeffj89972,推,2,唉黑內褲肥婆計畫通......,01/22,2022,1,0,0,0,0,0,0,1,0,0,1
318,HinaGikuYanG,推,2,扁奶左膠醜龍又在吠吠叫,04/08,2022,3,0,0,0,0,0,1,1,0,0,3
319,kl2991,→,0,陳肥婆 閩南母狗,01/21,2022,1,0,0,0,0,0,1,1,0,0,1
320,a2881105,→,0,層不理會,12/12,2021,0,0,0,0,0,0,0,0,0,0,0
321,gutalic,噓,1,爛誒 p3實驗室的人了 被咬還沒警覺性?,12/09,2021,0,0,0,0,0,0,0,0,0,0,0
322,GGrunrundela,噓,1,偶爾問一下醜男又沒奶 幹麼胸口刺青,03/19,2022,0,0,0,0,1,0,0,1,0,0,0
323,linceass,推,2,少一個藍白蟑,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
324,zz71,→,0,死肥婆,07/24,2022,1,0,0,0,0,0,0,1,1,0,1
325,NCTUEE800808,推,2,臉就龍妹臉R 難怪用按摩棒 O.o,03/31,2022,1,0,0,1,0,0,1,0,0,0,1
326,haseo00,→,0,確定是女的？後面說不定時肥肚中年大叔,12/29,2021,1,0,0,1,0,0,0,1,0,0,1
327,armstrong09,推,2,以前超嗆，現在想冷處理,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
328,BensonTu,推,2,所以黃明志很氣pupu,12/04,2021,0,0,0,0,0,0,0,0,0,0,0
329,Kazetachinu,噓,1,又肥又醜誰要簽,04/19,2022,1,0,0,0,0,0,0,1,0,0,1
330,kemal969,推,2,聽說醫科班屌打雄中,12/11,2021,0,0,0,0,1,0,0,0,0,0,0
331,xzcb2008,→,0,他很胖=.= 你約他 他吃超多的幹不划算,12/06,2021,1,0,0,0,1,0,0,1,1,0,1
332,WarIII,→,0,期 才是智障行為,12/07,2021,0,0,0,0,0,0,0,0,0,0,0
333,jeffreyup1,推,2,你伴侶是肥豬就很噁,10/06,2021,1,0,0,0,0,0,1,1,0,0,1
334,wlt,推,2,堪稱金馬獎最佳編劇,12/07,2021,0,0,0,0,0,0,1,0,0,0,0
335,gn01948540,噓,1,這種垃圾新聞NCC裝死嗎…,12/10,2021,0,0,0,0,0,0,0,0,1,0,0
336,yoshilin,→,0,這不是個資嗎？可以這樣公開啊？,12/13,2021,0,0,0,0,0,0,0,0,0,0,0
337,LilleSaxzor,→,0,唉,12/07,2021,0,0,0,0,0,0,0,0,0,0,0
338,after1,→,0,肥婆到監察院當院長，簡直就是自殺炸彈攻,08/28,2021,1,0,0,0,0,0,0,1,0,0,1
339,bart102617,推,2,仇胖宅以外的族群,10/09,2021,1,0,0,0,0,0,0,1,0,0,1
340,vdml,→,0,臺灣人真的滿滿仇恨 仇狗仇女仇重機仇大麻,12/07,2021,0,0,0,0,0,0,1,0,0,0,0
341,RachelMcAdam,噓,1,+9妹八成都鳥仔腳，10年前審美觀= =,05/02,2022,2,0,0,1,0,0,1,0,0,0,2
342,jonah1220,推,2,雙北市議員簡舒培？？？？,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
343,retrud,推,2,國民黨內互打是嘴炮 民進黨是真打,12/06,2021,0,0,0,0,0,0,0,0,0,0,0
344,asdf70044,推,2,就眼鏡肥醜宅跟8+9刺青瘦皮猴阿,07/31,2022,2,0,0,0,0,0,1,1,0,0,2
345,owl43,→,0,毫無質疑的吞下去 雙標綠其來有自,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
346,finalmoon,推,2,飼料錢,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
347,zxc30836,噓,1,還有唐肥婆,03/10,2022,1,0,0,0,0,0,0,1,0,0,1
348,aliceeeeee,推,2,肥肚~ 可愛,08/12,2022,0,0,0,1,0,0,0,1,0,0,0
349,nt880245,推,2,是的  肥宅肚量最大,11/06,2021,1,0,0,1,0,0,0,1,0,0,1
350,basslife,→,0,還好吧 最低工資一直往上調 非最低工資,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
351,Sinkirou,→,0,做個紙片人抽卡就一堆白癡課金了何必做3,04/03,2022,0,0,0,0,0,1,0,0,0,0,0
352,StanShit,推,2,真，高級酸,12/06,2021,0,0,0,0,0,0,0,0,0,0,0
353,ben780413,→,0,郭紅的期間 身邊一堆醜噁肥女改這名 噁,04/01,2022,1,0,0,0,0,0,0,1,0,0,1
354,suijojo,→,0,這個人處理的錢破兆了吧,12/10,2021,0,0,0,0,0,0,0,0,0,0,0
355,qa1122z,→,0,五樓龍妹,01/09,2022,1,0,0,0,0,0,1,0,0,0,1
356,hollowlife,→,0,關假的 關起來是怕串供 結果更好串供,12/09,2021,0,0,0,0,0,0,0,0,0,0,0
357,awp121,→,0,幻想喔,12/10,2021,0,0,0,0,0,0,0,0,0,0,0
358,trylin,→,0,都是親自出席的 所以老人都對他印象很好,12/05,2021,0,0,0,0,0,0,0,1,0,0,0
359,tony15899,→,0,再吵 傑克船長就找個肥婆跨性別來演,06/03,2022,1,0,1,0,0,0,0,1,0,0,1
360,seashroom,推,2,都瘦成皮包骨了還演的,11/21,2021,2,0,0,0,0,1,0,0,0,0,2
361,shi21,推,2,母豬是不是在說誰啊 XD,12/11,2021,0,0,0,0,0,0,1,0,0,0,0
362,akillu,→,0,會被劣幣噓,12/09,2021,0,0,0,0,0,0,0,0,0,0,0
363,chengmei,推,2,只在微博上看過 台灣有常用喔？,12/10,2021,0,0,0,0,0,0,0,0,0,0,0
364,clone29,推,2,有這回事？,12/06,2021,0,0,0,0,0,0,0,0,0,0,0
365,yuyi0504,噓,1,不就是醺雞肥婆討拍 哭哭,01/31,2016,1,0,0,0,0,0,0,1,0,0,1
366,c0680611,推,2,幹你媽塔綠班限制言論我操你媽死肥豬,07/06,2022,1,0,0,0,1,0,1,1,1,0,1
367,doubleperson,推,2,年薪百萬批幣,12/03,2021,0,0,0,0,0,0,0,0,0,0,0
368,max19860825,噓,1,跟肥婆國屍有拼,02/28,2022,1,0,0,0,0,0,0,1,0,0,1
369,leoqqqoel,推,2,你一定是肥龍妹,10/26,2021,1,0,0,0,0,0,1,1,0,0,1
370,nisioisin,→,0,鍋子手洗 碗洗碗機洗又不衝突 一樣剩,12/06,2021,0,0,0,1,0,0,0,0,0,0,0
371,Lenyog,→,0,沒錯 一堆普龍妹好追 但台男也是很挑好嗎,05/13,2022,1,0,0,0,0,0,1,0,0,0,1
372,forbeat,噓,1,plp仔很大聲喔～你抱的只會唱歌保不住你,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
373,vajra0001,推,2,沒奶的妹子 就沒商量,03/17,2022,2,0,0,0,0,0,0,0,0,0,2
374,soulivee,推,2,健康風險值100,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
375,squallbear,推,2,潑髒水囉,12/13,2021,0,0,0,0,0,0,0,1,0,0,0
376,swww,推,2,乾脆全台大家都升格直轄市好了,12/08,2021,0,0,0,0,0,0,0,0,0,0,0
377,Jessi23456,推,2,是因為太醜太肥又臭,12/01,2021,1,0,0,0,0,0,0,1,0,0,1
378,mou5009,推,2,有此一說 龍妹身旁陪 普妹變正妺 正妹伴,09/01,2021,1,0,0,0,0,0,1,0,0,0,1
379,KillLakers,推,2,人家有幫紙菸開直播耶 XDDDDDDDDDDDDD,12/12,2021,0,0,0,0,0,0,0,0,0,0,0
380,sonyabear,→,0,五代變肥肚大叔不就更慘,10/17,2021,1,0,0,1,0,0,0,1,0,0,1
381,ptt98105,噓,1,變胖可以 不是變成豬,02/03,2022,1,0,0,0,0,0,1,1,0,0,1
382,smithjr,推,2,看到肥宅跟醜男 就變貞節淑女,06/06,2022,1,0,0,0,0,0,0,1,0,0,1
383,WIGGINS22,噓,1,肥龍妹啊,06/13,2022,1,0,0,0,0,0,1,1,0,0,1
384,babyalley,推,2,這4個議題 我覺得藻礁議題就是投不同,12/12,2021,0,0,0,0,0,0,0,0,0,0,0
385,GGrunrundela,噓,1,幹你娘死胖子滾下來 可憐的馬,02/03,2022,1,0,0,0,1,0,1,1,1,1,1
386,suhaw,→,0,社維法伺候 八卦-1,12/13,2021,0,0,0,0,0,0,0,0,0,0,0
387,Loire,推,2,媽媽好會養 我家都瘦巴巴,02/07,2022,4,0,0,0,0,0,0,0,0,0,0
388,dm1a13,推,2,加油啦！,12/10,2021,0,0,0,0,0,0,0,1,0,0,0
389,prkfcpr,噓,1,沒奶子選屁,11/06,2022,2,0,0,1,0,0,0,0,0,0,2
390,Vassili242,噓,1,鳥仔腳 有夠醜,04/15,2022,2,0,0,1,0,0,1,1,0,0,2
391,Js1233,→,0,當初你投她幹嘛？還是CF叫你投你就投？,12/05,2021,0,0,0,0,1,0,0,0,0,0,0
392,dododododora,→,0,大概是看到惡魔旅館發的肥婆圖了,04/09,2022,1,0,0,0,0,0,0,1,0,0,1
393,FannWong,推,2,這是好事吧,12/10,2021,0,0,0,0,0,0,0,0,0,0,0
394,KDGC,推,2,不是說有一堆人幫狗求情？那些人可以領養吧,12/06,2021,0,0,0,0,0,0,1,0,0,0,0
395,kumori,→,0,第一季演員沒問題 就劇本不行 個人感想,12/10,2021,0,0,0,0,0,0,0,0,0,0,0
396,wino,推,2,肥婆真的都很雞掰  請各位注意,08/27,2022,1,0,0,0,0,0,0,1,0,0,1
397,elzohar,推,2,正面輸贏了阿  肥肚豬嘴嘴,11/04,2022,1,0,0,1,0,0,1,1,0,0,1
398,sinfox,推,2,正常，噁甲，而且是又肥又醜的噁甲,09/22,2022,1,0,1,0,0,0,0,1,0,0,1
399,MoDerF,→,0,幹 肥婆瑜伽 脖子會先被自己壓斷吧,06/16,2022,4,0,0,0,1,0,0,1,1,0,0
400,Rin5566,→,0,"現在有2.5元的,重點是還不是只剩皮那種",12/13,2021,0,0,0,0,0,0,0,0,0,0,0
401,skevis,→,0,中共武漢肺炎,12/02,2021,0,0,0,0,0,0,0,0,0,0,0
402,jeff52,推,2,肥胖真的很醜,11/24,2021,1,0,0,0,0,0,0,1,0,0,1
403,Osmium,噓,1,嘔嘔嘔 死肥豬 希望她全家確診新冠肺炎死,04/29,2022,1,0,0,0,0,0,1,1,1,0,1
404,hwsbetty,推,2,境外，不用擔心好嗎,12/11,2021,0,0,0,0,0,0,0,0,0,0,0
405,oscarwu3041,→,0,兇兇肥婆,08/29,2021,1,0,0,0,0,0,0,1,0,0,1
406,jxoxsxhx,→,0,合法公民質疑政府公眾人物 不行?,12/06,2021,0,0,0,0,0,0,0,0,0,0,0
407,vV070413,→,0,來都來，吃到飽啊1590+10%,12/12,2021,0,0,0,0,0,0,0,0,0,0,0
408,s999132,噓,1,下一個乃木肥婆,03/08,2022,1,0,0,0,0,0,0,1,0,0,1
409,ccsung,→,0,核廢料沒地方要收，核幾都沒用,12/13,2021,0,0,0,0,0,0,0,0,0,0,0
410,agong,噓,1,4%:即期的cf(x)巿長(o)在議會被這人洗真香,12/03,2021,0,0,0,0,0,0,0,0,0,0,0
411,gtsandevo,→,0,+9妹鳥仔腿是標配 這都沒列跟人談+9,04/01,2022,2,0,0,1,0,0,1,0,0,0,2
412,w3160828,→,0,P3等級一定有吧，除非是鬼島的P3標準,12/10,2021,0,0,0,0,0,0,0,1,0,0,0
413,nebbiabards,→,0,咪咪的肥腿 我好性奮R 我好性奮R>///<,04/30,2016,0,0,0,1,0,0,0,1,0,0,0
414,kaki1231,推,2,醜 肥 噁心,11/10,2021,1,0,0,0,0,0,0,1,0,0,1
415,weekend88123,推,2,蜜蜂王,12/06,2021,0,0,0,0,0,0,0,0,0,0,0
416,godofaluba,推,2,但是就是有人就愛龍妹,09/26,2022,1,0,0,0,0,0,1,0,0,0,1
417,bg784533,噓,1,來這問八卦肥宅只會告訴你醜,05/14,2022,0,0,0,0,0,0,0,1,0,0,0
418,adon0313,推,2,這肥肚怎穿防彈背心,03/15,2022,1,0,0,1,0,0,0,1,0,0,1
419,roger2,→,0, 我只覺得好笑,12/09,2021,0,0,0,0,0,0,0,0,0,0,0
420,ZZZ75,噓,1,肥婆,09/23,2022,1,0,0,0,0,0,0,1,0,0,1
421,Jerry469,→,0,周肥婆PCR特權,05/14,2022,1,0,0,0,0,0,0,1,0,0,1
422,seal998,推,2,有人在她FB照片下留言說她腿粗啦,03/11,2022,1,0,0,1,0,0,0,1,0,0,1
423,A0908,→,0,資產都幾千萬，你發這點錢搞笑嗎,12/10,2021,0,0,0,0,0,0,0,0,0,0,0
424,Slash999,推,2,那溫柔善良的龍妹怎不考慮一下？,11/30,2021,1,0,0,0,0,0,1,0,0,0,1
425,phunny,→,0,出來了,12/12,2021,0,0,0,0,0,0,0,0,0,0,0
426,mmx3259,噓,1,醜人不要作怪 沒人說他又醜又肥嗎 噁心,06/28,2022,1,0,0,0,0,0,0,1,0,0,1
427,jackythere,→,0,。,12/14,2021,0,0,0,0,0,0,0,0,0,0,0
428,icou,推,2,女警看起來都要排卵囉哈哈,12/10,2021,0,0,0,0,0,0,0,0,0,0,0
429,qt359101,噓,1,笑死 手指超肥,11/14,2022,1,0,0,1,0,0,0,1,1,0,1
430,cp109,噓,1,銀魂明明就不好笑,12/03,2021,0,0,0,0,0,0,0,0,0,0,0
431,fly0204,→,0,歐美才有梨形身材 台灣是肥婆找藉口,09/05,2022,1,0,0,0,0,0,0,1,0,0,1
432,sbflight,推,2,早就沒救了,12/08,2021,0,0,0,0,0,0,0,0,0,0,0
433,ClownT,推,2,乾到最後前10名都是時鐘,12/07,2021,0,0,0,0,0,0,0,0,0,0,0
434,gn01982667,推,2,不喜歡正妹難道要喜歡龍妹？,04/30,2022,1,0,0,0,0,0,1,0,0,0,1
435,XDdong,推,2,他喜歡歐美肥婆吧 不太一樣,07/27,2022,1,0,0,0,0,0,0,1,0,0,1
436,jil,噓,1,.....拒絕詐騙 有差嗎,12/08,2021,0,0,0,0,0,0,0,0,0,0,0
437,fcuspy,→,0,狗霸身邊都智障,12/13,2021,0,0,0,0,0,0,1,0,0,0,0
438,coffee112,→,0,骨感好重...=_=瘦不拉基,09/11,2021,2,0,0,0,0,1,0,0,0,0,2
439,sonyabear,推,2,扁奶台女還以為包緊緊就能抬價，笑死,09/23,2021,2,0,0,0,1,0,0,1,1,0,2
440,leoqqqoel,噓,1,不想生 結案,12/12,2021,0,0,0,0,0,0,0,0,0,0,0
441,ambitious,噓,1,只要有錢就算再醜再肥 女生還不是一樣,10/03,2021,1,0,0,0,0,0,0,1,0,0,1
442,salami,→,0,也就是說 平時燒個60% 尖載調度20%,12/13,2021,0,0,0,0,0,0,0,0,0,0,0
443,sellgd,推,2,胖 矮 窮要嘴別人 一樣有政確的限制啦,03/28,2022,1,0,0,0,0,0,0,1,0,0,1
444,cookiecloud,噓,1,扁奶滾啦幹,03/04,2022,2,0,0,0,1,0,0,1,1,1,2
445,huckebein12,推,2,各位肥宅偶爾吃也超胖,05/20,2022,1,0,0,0,0,0,0,1,0,0,1
446,shine32025,→,0,哀  看煙火拍拍屁股走人的肥婆,10/14,2021,1,0,0,1,0,0,0,1,0,0,1
447,Simonfenix,推,2,肥婆我還是可以~~~~~,07/30,2014,1,0,0,0,0,0,0,1,0,0,1
448,pure9502,推,2,還有逼人墮胎跟又醜又肥的那位也驗一下,09/30,2021,1,0,0,0,1,0,0,1,0,0,1
449,crimson11,→,0,啊龍妹不算女的,10/03,2021,1,0,0,0,0,0,1,0,0,0,1
450,aigret,噓,1,作秀死肥豬滾啦,01/13,2022,1,0,0,0,0,0,1,1,1,1,1
451,ohfly,→,0,傻眼 人家不會無故報警 是老闆惡劣到想報警,12/06,2021,0,0,0,0,0,0,0,1,0,0,0
452,coffee112,推,2,胖其實還能瘦 也比較不矮 矮跟過瘦 主,09/17,2022,0,0,0,0,0,0,0,1,0,0,0
453,Kazetachinu,→,0,然墨西哥毒梟怎摸囂張,12/04,2021,0,0,0,0,0,0,0,0,0,0,0
454,wolver,→,0, 綠畜,12/07,2021,0,0,0,0,0,0,1,0,0,0,0
455,ssisters,推,2,顏色對，不會被送辦+1,12/09,2021,0,0,0,0,0,0,0,0,0,0,0
456,Ommmmmmmmmm,→,0,美國肥婆相殺 好讚,12/10,2021,1,0,0,0,0,0,0,1,0,0,1
457,catatonic,推,2,一定是那種瘦不拉基的高中生 但是力大,10/31,2021,2,0,0,0,0,0,0,0,0,0,2
458,maple0425,噓,1,粗暴言論必噓 你害別人臉很腫,12/05,2021,0,0,0,1,0,0,0,1,0,0,0
459,gino0717,推,2,錢,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
460,kerry0496x,噓,1,日本人的腿才粗，謝謝,11/02,2022,1,0,0,1,0,0,0,1,0,0,1
461,yellout,噓,1,不會罰球的肥豬笑死人,11/24,2022,1,0,0,0,0,0,1,1,1,0,1
462,words2012,→,0,女人要變成很誇張的死肥婆 難度很高,07/30,2022,1,0,0,0,0,0,0,1,1,0,1
463,vs98and99,→,0,行幸河東，祠后土。上頗脩武帝故事，謹,12/11,2021,0,0,0,0,0,0,0,0,0,0,0
464,kobesuck5566,推,2,矮醜窮禿肥,08/15,2022,1,0,0,0,0,0,0,1,0,0,1
465,OnlyJun17,→,0,她15歲前是龍妹……（又高又壯）……,08/22,2022,1,0,0,0,0,0,1,0,0,0,1
466,IBIZA,→,0,柏油當然是要用炸的,12/06,2021,0,0,0,0,0,0,0,1,0,0,0
467,wade59420,噓,1,只剩一黨有網軍,12/04,2021,0,0,0,0,0,0,0,0,0,0,0
468,ddg1802,噓,1,太古意了吧！不需要跟民代熟，臉皮厚就,12/13,2021,0,0,0,1,0,0,0,1,0,0,0
469,Azabulu,推,2,死肥婆坐死人啦,11/19,2022,1,0,0,0,0,0,0,1,1,0,1
470,asd70208,→,0,醉後大丈夫電肥豬那種嗎,08/25,2022,1,0,0,0,0,0,1,1,0,0,1
471,XTaiwanAyin,→,0,熟…不是八卦板就是法西斯板女板,12/06,2021,0,0,0,0,1,0,0,0,0,0,0
472,taurus512,→,0,肥婆了,10/13,2021,1,0,0,0,0,0,0,1,0,0,1
473,s6210603,→,0,一堆肥婆粉絲崩潰就是爽,07/06,2019,1,0,0,0,0,0,0,1,0,0,1
474,noname78531,推,2,不就海線死胖子 幹,09/03,2021,1,0,0,0,1,0,0,1,1,0,1
475,Ashuya,噓,1,這種8+9鳥仔腳有夠醜,07/29,2022,2,0,0,1,0,0,1,1,0,0,2
476,reasonsin,→,0,阿勇你的手指肥肥的,05/31,2022,1,0,0,1,0,0,0,1,0,0,1
477,coffee112,推,2,大開告時代,12/09,2021,0,0,0,0,0,0,0,0,0,0,0
478,yamato75310,噓,1,沒壞,12/04,2021,0,0,0,0,0,0,0,0,0,0,0
479,shorty696820,推,2,操 海線死胖子都比蔡EE有度量 可恥,08/20,2022,1,0,0,0,0,0,0,1,1,0,1
480,dbdudsorj,推,2,哇靠 瘦得剩骨頭 好好保重,08/26,2021,2,0,0,0,0,1,0,0,0,0,2
481,linto,推,2,這樣說腿粗會被討厭,02/20,2022,1,0,0,1,0,0,0,1,0,0,1
482,hs89136,→,0,優啦,12/12,2021,0,0,0,0,0,0,0,0,0,0,0
